,Departure,Price
0,2022-01-18,"129,00 Dkr"
1,2022-01-20,"125,30 Dkr"
2,2022-01-22,"129,00 Dkr"
3,2022-01-23,"134,25 Dkr"
4,2022-01-25,"129,00 Dkr"
5,2022-01-27,"125,30 Dkr"
6,2022-01-29,"129,00 Dkr"
7,2022-01-30,"215,20 Dkr"
8,2022-02-01,"169,00 Dkr"
9,2022-02-03,"169,07 Dkr"
10,2022-02-05,"169,00 Dkr"
11,2022-02-06,"169,00 Dkr"
12,2022-02-08,"169,00 Dkr"
13,2022-02-10,"409,07 Dkr"
14,2022-02-12,"386,20 Dkr"
15,2022-02-13,"269,07 Dkr"
16,2022-02-15,"169,07 Dkr"
17,2022-02-17,"169,00 Dkr"
18,2022-02-19,"167,84 Dkr"
19,2022-02-20,"167,84 Dkr"
20,2022-02-22,"169,00 Dkr"
21,2022-02-24,"226,00 Dkr"
22,2022-02-26,"169,00 Dkr"
23,2022-02-27,"179,07 Dkr"
24,2022-03-01,"493,29 Dkr"
25,2022-03-03,"349,07 Dkr"
26,2022-03-05,"269,07 Dkr"
27,2022-03-06,"609,07 Dkr"
28,2022-03-08,"311,80 Dkr"
29,2022-03-10,"269,07 Dkr"
30,2022-03-12,"179,07 Dkr"
31,2022-03-13,"160,40 Dkr"
32,2022-03-15,"201,15 Dkr"
33,2022-03-17,"179,07 Dkr"
34,2022-03-19,"219,07 Dkr"
35,2022-03-20,"469,07 Dkr"
36,2022-03-22,"164,12 Dkr"
37,2022-03-24,"219,07 Dkr"
38,2022-03-26,"219,07 Dkr"
39,2022-03-28,"219,07 Dkr"
40,2022-03-29,"169,07 Dkr"
41,2022-03-31,"219,07 Dkr"
42,2022-04-01,"224,36 Dkr"
43,2022-04-02,"274,61 Dkr"
44,2022-04-04,"309,07 Dkr"
45,2022-04-05,"326,68 Dkr"
46,2022-04-07,"573,64 Dkr"
47,2022-04-08,"1.059,07 Dkr"
48,2022-04-09,"409,07 Dkr"
49,2022-04-11,"699,07 Dkr"
50,2022-04-12,"409,07 Dkr"
51,2022-04-14,"371,80 Dkr"
52,2022-04-15,"609,07 Dkr"
53,2022-04-16,"506,20 Dkr"
54,2022-04-18,"664,80 Dkr"
55,2022-04-19,"234,61 Dkr"
56,2022-04-21,"246,68 Dkr"
57,2022-04-22,"201,15 Dkr"
58,2022-04-23,"174,36 Dkr"
59,2022-04-25,"349,07 Dkr"
60,2022-04-26,"311,80 Dkr"
61,2022-04-28,"309,07 Dkr"
62,2022-04-29,"349,07 Dkr"
63,2022-04-30,"235,52 Dkr"
64,2022-05-02,"664,80 Dkr"
65,2022-05-03,"334,61 Dkr"
66,2022-05-05,"274,61 Dkr"
67,2022-05-06,"371,80 Dkr"
68,2022-05-07,"439,24 Dkr"
69,2022-05-09,"409,07 Dkr"
70,2022-05-10,"371,80 Dkr"
71,2022-05-12,"409,07 Dkr"
72,2022-05-13,"326,68 Dkr"
73,2022-05-14,"293,20 Dkr"
74,2022-05-16,"664,80 Dkr"
75,2022-05-17,"334,61 Dkr"
