,Departure,Price
0,2021-11-18,"799,07 Dkr"
1,2021-11-20,"167,85 Dkr"
2,2021-11-21,"1.129,76 Dkr"
3,2021-11-23,"506,18 Dkr"
4,2021-11-25,"349,07 Dkr"
5,2021-11-27,"167,85 Dkr"
6,2021-11-28,"439,25 Dkr"
7,2021-11-30,"219,07 Dkr"
8,2021-12-02,"319,25 Dkr"
9,2021-12-04,"246,69 Dkr"
10,2021-12-05,"219,07 Dkr"
11,2021-12-07,"1.000,80 Dkr"
12,2021-12-09,"865,93 Dkr"
13,2021-12-11,"664,77 Dkr"
14,2021-12-12,"799,07 Dkr"
15,2021-12-14,"865,93 Dkr"
16,2021-12-16,"1.599,00 Dkr"
17,2021-12-18,"1.995,17 Dkr"
18,2021-12-19,"1.839,00 Dkr"
19,2021-12-21,"1.503,11 Dkr"
20,2021-12-23,"1.503,11 Dkr"
21,2021-12-26,"1.219,07 Dkr"
22,2021-12-28,"1.308,24 Dkr"
23,2021-12-30,"1.233,52 Dkr"
24,2022-01-01,"219,00 Dkr"
25,2022-01-02,"573,62 Dkr"
26,2022-01-04,"219,00 Dkr"
27,2022-01-06,"269,00 Dkr"
28,2022-01-08,"197,10 Dkr"
29,2022-01-09,"149,07 Dkr"
30,2022-01-11,"149,00 Dkr"
31,2022-01-13,"161,10 Dkr"
32,2022-01-15,"149,00 Dkr"
33,2022-01-16,"219,07 Dkr"
34,2022-01-18,"149,07 Dkr"
35,2022-01-20,"179,07 Dkr"
36,2022-01-22,"179,07 Dkr"
37,2022-01-23,"219,07 Dkr"
38,2022-01-25,"179,07 Dkr"
39,2022-01-27,"149,07 Dkr"
40,2022-01-29,"179,07 Dkr"
41,2022-01-30,"291,31 Dkr"
42,2022-02-01,"169,00 Dkr"
43,2022-02-03,"309,07 Dkr"
44,2022-02-05,"349,07 Dkr"
45,2022-02-06,"349,00 Dkr"
46,2022-02-08,"219,00 Dkr"
47,2022-02-10,"446,18 Dkr"
48,2022-02-12,"506,18 Dkr"
49,2022-02-13,"346,18 Dkr"
50,2022-02-15,"219,00 Dkr"
51,2022-02-17,"269,00 Dkr"
52,2022-02-19,"291,31 Dkr"
53,2022-02-20,"309,00 Dkr"
54,2022-02-22,"269,00 Dkr"
55,2022-02-24,"269,00 Dkr"
56,2022-02-26,"169,00 Dkr"
57,2022-02-27,"469,00 Dkr"
58,2022-03-01,"386,18 Dkr"
59,2022-03-03,"309,07 Dkr"
60,2022-03-05,"269,00 Dkr"
61,2022-03-06,"309,00 Dkr"
62,2022-03-08,"309,00 Dkr"
63,2022-03-10,"269,00 Dkr"
64,2022-03-12,"169,00 Dkr"
65,2022-03-13,"309,00 Dkr"
66,2022-03-15,"169,00 Dkr"
67,2022-03-17,"269,00 Dkr"
