,Departure,Price
0,2021-12-07,"1.599,07 Dkr"
1,2021-12-09,"1.144,51 Dkr"
2,2021-12-11,"664,77 Dkr"
3,2021-12-12,"799,07 Dkr"
4,2021-12-14,"349,07 Dkr"
5,2021-12-16,"609,07 Dkr"
6,2021-12-18,"609,07 Dkr"
7,2021-12-19,"609,00 Dkr"
8,2021-12-21,"919,00 Dkr"
9,2021-12-23,"799,07 Dkr"
10,2021-12-26,"865,92 Dkr"
11,2021-12-28,"699,07 Dkr"
12,2021-12-30,"664,77 Dkr"
13,2022-01-01,"309,07 Dkr"
14,2022-01-02,"349,00 Dkr"
15,2022-01-04,"179,07 Dkr"
16,2022-01-06,"149,00 Dkr"
17,2022-01-08,"149,00 Dkr"
18,2022-01-09,"149,00 Dkr"
19,2022-01-11,"149,00 Dkr"
20,2022-01-13,"149,00 Dkr"
21,2022-01-15,"149,00 Dkr"
22,2022-01-16,"153,30 Dkr"
23,2022-01-18,"149,00 Dkr"
24,2022-01-20,"149,07 Dkr"
25,2022-01-22,"149,07 Dkr"
26,2022-01-23,"241,31 Dkr"
27,2022-01-25,"179,07 Dkr"
28,2022-01-27,"149,07 Dkr"
29,2022-01-29,"179,07 Dkr"
30,2022-01-30,"346,18 Dkr"
31,2022-02-01,"269,07 Dkr"
32,2022-02-03,"309,00 Dkr"
33,2022-02-05,"309,00 Dkr"
34,2022-02-06,"409,00 Dkr"
35,2022-02-08,"219,00 Dkr"
36,2022-02-10,"409,00 Dkr"
37,2022-02-12,"409,00 Dkr"
38,2022-02-13,"409,07 Dkr"
39,2022-02-15,"309,07 Dkr"
40,2022-02-17,"309,00 Dkr"
41,2022-02-19,"269,07 Dkr"
42,2022-02-20,"309,00 Dkr"
43,2022-02-22,"219,00 Dkr"
44,2022-02-24,"219,00 Dkr"
45,2022-02-26,"169,00 Dkr"
46,2022-02-27,"409,07 Dkr"
47,2022-03-01,"409,07 Dkr"
48,2022-03-03,"309,07 Dkr"
49,2022-03-05,"269,07 Dkr"
50,2022-03-06,"758,48 Dkr"
51,2022-03-08,"309,00 Dkr"
52,2022-03-10,"309,07 Dkr"
53,2022-03-12,"169,00 Dkr"
54,2022-03-13,"349,00 Dkr"
55,2022-03-15,"241,31 Dkr"
56,2022-03-17,"269,00 Dkr"
57,2022-03-19,"269,00 Dkr"
58,2022-03-20,"469,07 Dkr"
59,2022-03-22,"269,00 Dkr"
60,2022-03-24,"269,00 Dkr"
61,2022-03-26,"169,00 Dkr"
62,2022-03-28,"349,07 Dkr"
63,2022-03-29,"169,00 Dkr"
64,2022-03-31,"241,31 Dkr"
65,2022-04-01,"409,00 Dkr"
66,2022-04-02,"609,00 Dkr"
67,2022-04-04,"309,00 Dkr"
68,2022-04-05,"529,00 Dkr"
69,2022-04-07,"573,61 Dkr"
