,Departure,Price
0,2022-01-09,"371,81 Dkr"
1,2022-01-11,"149,00 Dkr"
2,2022-01-13,"149,07 Dkr"
3,2022-01-15,"149,00 Dkr"
4,2022-01-16,"149,07 Dkr"
5,2022-01-18,"149,00 Dkr"
6,2022-01-20,"149,07 Dkr"
7,2022-01-22,"149,00 Dkr"
8,2022-01-23,"149,07 Dkr"
9,2022-01-25,"149,00 Dkr"
10,2022-01-27,"149,07 Dkr"
11,2022-01-29,"149,07 Dkr"
12,2022-01-30,"197,60 Dkr"
13,2022-02-01,"169,00 Dkr"
14,2022-02-03,"179,07 Dkr"
15,2022-02-05,"169,00 Dkr"
16,2022-02-06,"169,07 Dkr"
17,2022-02-08,"164,12 Dkr"
18,2022-02-10,"226,00 Dkr"
19,2022-02-12,"416,00 Dkr"
20,2022-02-13,"349,07 Dkr"
21,2022-02-15,"125,30 Dkr"
22,2022-02-17,"169,00 Dkr"
23,2022-02-19,"169,07 Dkr"
24,2022-02-20,"169,07 Dkr"
25,2022-02-22,"169,00 Dkr"
26,2022-02-24,"169,07 Dkr"
27,2022-02-26,"169,07 Dkr"
28,2022-02-27,"169,07 Dkr"
29,2022-03-01,"529,07 Dkr"
30,2022-03-03,"271,81 Dkr"
31,2022-03-05,"219,07 Dkr"
32,2022-03-06,"493,30 Dkr"
33,2022-03-08,"349,07 Dkr"
34,2022-03-10,"205,69 Dkr"
35,2022-03-12,"169,07 Dkr"
36,2022-03-13,"179,07 Dkr"
37,2022-03-15,"219,07 Dkr"
38,2022-03-17,"169,07 Dkr"
39,2022-03-19,"179,07 Dkr"
40,2022-03-20,"469,07 Dkr"
41,2022-03-22,"169,07 Dkr"
42,2022-03-24,"169,07 Dkr"
43,2022-03-26,"179,07 Dkr"
44,2022-03-28,"269,07 Dkr"
45,2022-03-29,"169,07 Dkr"
46,2022-03-31,"201,15 Dkr"
47,2022-04-01,"334,62 Dkr"
48,2022-04-02,"497,42 Dkr"
49,2022-04-04,"409,07 Dkr"
50,2022-04-05,"439,74 Dkr"
51,2022-04-07,"573,63 Dkr"
52,2022-04-08,"919,07 Dkr"
53,2022-04-09,"758,91 Dkr"
54,2022-04-11,"575,53 Dkr"
55,2022-04-12,"564,37 Dkr"
56,2022-04-14,"799,07 Dkr"
57,2022-04-15,"799,07 Dkr"
58,2022-04-16,"758,91 Dkr"
59,2022-04-18,"699,07 Dkr"
60,2022-04-19,"394,62 Dkr"
61,2022-04-21,"311,81 Dkr"
62,2022-04-22,"279,25 Dkr"
63,2022-04-23,"234,62 Dkr"
64,2022-04-25,"469,07 Dkr"
65,2022-04-26,"493,30 Dkr"
66,2022-04-28,"409,07 Dkr"
67,2022-04-29,"409,07 Dkr"
68,2022-04-30,"271,81 Dkr"
69,2022-05-02,"664,79 Dkr"
70,2022-05-03,"439,74 Dkr"
71,2022-05-05,"334,62 Dkr"
72,2022-05-06,"371,81 Dkr"
73,2022-05-07,"493,30 Dkr"
74,2022-05-09,"469,07 Dkr"
