,Departure,Price
0,2021-11-17,"109,07 Dkr"
1,2021-11-18,"109,00 Dkr"
2,2021-11-19,"109,00 Dkr"
3,2021-11-20,"109,00 Dkr"
4,2021-11-21,"239,07 Dkr"
5,2021-11-22,"109,00 Dkr"
6,2021-11-24,"1.353,11 Dkr"
7,2021-11-25,"109,07 Dkr"
8,2021-11-26,"109,00 Dkr"
9,2021-11-27,"109,00 Dkr"
10,2021-11-28,"195,69 Dkr"
11,2021-11-29,"193,87 Dkr"
12,2021-12-01,"109,07 Dkr"
13,2021-12-02,"109,00 Dkr"
14,2021-12-03,"109,00 Dkr"
15,2021-12-04,"109,00 Dkr"
16,2021-12-05,"231,31 Dkr"
17,2021-12-06,"109,00 Dkr"
18,2021-12-08,"109,07 Dkr"
19,2021-12-09,"140,08 Dkr"
20,2021-12-10,"109,00 Dkr"
21,2021-12-11,"109,00 Dkr"
22,2021-12-12,"358,75 Dkr"
23,2021-12-13,"109,00 Dkr"
24,2021-12-15,"109,00 Dkr"
25,2021-12-16,"129,07 Dkr"
