,Departure,Price
0,2022-01-14,"329,00 Dkr"
1,2022-01-16,"39,00 Dkr"
2,2022-01-17,"39,00 Dkr"
3,2022-01-21,"39,00 Dkr"
4,2022-01-23,"39,00 Dkr"
5,2022-01-24,"39,00 Dkr"
6,2022-01-28,"39,00 Dkr"
7,2022-01-30,"39,00 Dkr"
8,2022-01-31,"39,00 Dkr"
9,2022-02-02,"109,00 Dkr"
10,2022-02-03,"109,00 Dkr"
11,2022-02-04,"109,00 Dkr"
12,2022-02-05,"109,00 Dkr"
13,2022-02-06,"149,07 Dkr"
14,2022-02-07,"179,07 Dkr"
15,2022-02-09,"142,38 Dkr"
16,2022-02-10,"109,00 Dkr"
17,2022-02-11,"209,07 Dkr"
18,2022-02-12,"209,07 Dkr"
19,2022-02-13,"167,16 Dkr"
20,2022-02-14,"239,07 Dkr"
21,2022-02-16,"216,00 Dkr"
22,2022-02-17,"109,00 Dkr"
23,2022-02-18,"202,68 Dkr"
24,2022-02-19,"156,00 Dkr"
25,2022-02-20,"275,76 Dkr"
26,2022-02-21,"109,07 Dkr"
27,2022-02-23,"149,07 Dkr"
28,2022-02-24,"109,00 Dkr"
29,2022-02-25,"109,00 Dkr"
30,2022-02-26,"109,00 Dkr"
31,2022-02-27,"209,07 Dkr"
32,2022-02-28,"149,07 Dkr"
33,2022-03-02,"129,00 Dkr"
34,2022-03-03,"129,00 Dkr"
35,2022-03-04,"129,07 Dkr"
36,2022-03-05,"129,00 Dkr"
37,2022-03-06,"129,00 Dkr"
38,2022-03-07,"179,07 Dkr"
39,2022-03-09,"149,07 Dkr"
40,2022-03-10,"129,00 Dkr"
41,2022-03-11,"129,07 Dkr"
42,2022-03-12,"129,00 Dkr"
43,2022-03-13,"209,07 Dkr"
44,2022-03-14,"179,07 Dkr"
45,2022-03-16,"170,07 Dkr"
46,2022-03-17,"129,00 Dkr"
47,2022-03-18,"149,07 Dkr"
48,2022-03-19,"143,00 Dkr"
49,2022-03-20,"149,07 Dkr"
50,2022-03-21,"149,07 Dkr"
51,2022-03-23,"239,07 Dkr"
52,2022-03-24,"149,07 Dkr"
53,2022-03-25,"149,07 Dkr"
54,2022-03-26,"129,00 Dkr"
55,2022-03-27,"129,00 Dkr"
56,2022-03-28,"129,07 Dkr"
57,2022-03-29,"129,00 Dkr"
58,2022-03-30,"149,07 Dkr"
59,2022-04-01,"244,36 Dkr"
60,2022-04-02,"468,08 Dkr"
61,2022-04-03,"149,07 Dkr"
62,2022-04-04,"191,15 Dkr"
63,2022-04-05,"305,19 Dkr"
64,2022-04-06,"129,07 Dkr"
65,2022-04-08,"739,48 Dkr"
66,2022-04-09,"1.014,55 Dkr"
67,2022-04-10,"633,64 Dkr"
68,2022-04-11,"318,76 Dkr"
69,2022-04-12,"403,29 Dkr"
70,2022-04-13,"379,07 Dkr"
71,2022-04-15,"239,07 Dkr"
72,2022-04-16,"149,07 Dkr"
73,2022-04-17,"268,76 Dkr"
74,2022-04-18,"221,15 Dkr"
75,2022-04-19,"403,29 Dkr"
76,2022-04-20,"268,76 Dkr"
77,2022-04-22,"129,07 Dkr"
78,2022-04-23,"129,00 Dkr"
79,2022-04-24,"318,76 Dkr"
80,2022-04-25,"239,07 Dkr"
81,2022-04-26,"349,24 Dkr"
82,2022-04-27,"209,07 Dkr"
83,2022-04-29,"318,76 Dkr"
84,2022-04-30,"129,07 Dkr"
85,2022-05-01,"129,00 Dkr"
86,2022-05-02,"129,07 Dkr"
87,2022-05-03,"221,15 Dkr"
88,2022-05-04,"231,32 Dkr"
89,2022-05-06,"193,88 Dkr"
90,2022-05-07,"129,07 Dkr"
91,2022-05-08,"231,32 Dkr"
92,2022-05-09,"129,00 Dkr"
93,2022-05-10,"341,80 Dkr"
94,2022-05-11,"318,76 Dkr"
95,2022-05-13,"221,15 Dkr"
96,2022-05-14,"160,16 Dkr"
