,Departure,Price
0,2021-12-05,"99,00 Dkr"
1,2021-12-06,"99,00 Dkr"
2,2021-12-08,"193,87 Dkr"
3,2021-12-09,"99,00 Dkr"
4,2021-12-10,"99,00 Dkr"
5,2021-12-11,"99,00 Dkr"
6,2021-12-12,"149,07 Dkr"
7,2021-12-13,"99,07 Dkr"
8,2021-12-15,"99,00 Dkr"
9,2021-12-16,"129,00 Dkr"
10,2021-12-17,"129,07 Dkr"
11,2021-12-18,"231,31 Dkr"
12,2021-12-19,"209,07 Dkr"
13,2021-12-20,"446,00 Dkr"
14,2021-12-22,"873,36 Dkr"
15,2021-12-23,"379,07 Dkr"
16,2021-12-24,"215,10 Dkr"
17,2021-12-26,"509,00 Dkr"
18,2021-12-27,"358,74 Dkr"
19,2021-12-29,"929,07 Dkr"
20,2021-12-30,"239,07 Dkr"
21,2021-12-31,"161,10 Dkr"
22,2022-01-01,"129,00 Dkr"
23,2022-01-02,"379,07 Dkr"
24,2022-01-03,"329,07 Dkr"
25,2022-01-05,"231,31 Dkr"
26,2022-01-06,"129,07 Dkr"
27,2022-01-07,"179,07 Dkr"
28,2022-01-08,"129,00 Dkr"
29,2022-01-09,"231,31 Dkr"
30,2022-01-10,"129,07 Dkr"
31,2022-01-12,"129,00 Dkr"
32,2022-01-13,"129,00 Dkr"
33,2022-01-14,"329,00 Dkr"
34,2022-01-15,"129,00 Dkr"
35,2022-01-16,"379,00 Dkr"
36,2022-01-17,"129,00 Dkr"
37,2022-01-19,"129,00 Dkr"
38,2022-01-20,"129,00 Dkr"
39,2022-01-21,"179,07 Dkr"
40,2022-01-22,"129,00 Dkr"
41,2022-01-23,"239,00 Dkr"
42,2022-01-24,"129,00 Dkr"
43,2022-01-26,"129,00 Dkr"
44,2022-01-27,"129,00 Dkr"
45,2022-01-28,"129,07 Dkr"
46,2022-01-29,"129,00 Dkr"
47,2022-01-30,"149,07 Dkr"
48,2022-01-31,"129,07 Dkr"
49,2022-02-02,"129,00 Dkr"
50,2022-02-03,"129,00 Dkr"
51,2022-02-04,"149,07 Dkr"
52,2022-02-05,"129,00 Dkr"
53,2022-02-06,"129,07 Dkr"
54,2022-02-07,"239,07 Dkr"
55,2022-02-09,"129,00 Dkr"
56,2022-02-10,"129,07 Dkr"
57,2022-02-11,"129,00 Dkr"
58,2022-02-12,"149,07 Dkr"
59,2022-02-13,"209,07 Dkr"
60,2022-02-14,"231,31 Dkr"
61,2022-02-16,"179,07 Dkr"
62,2022-02-17,"209,00 Dkr"
63,2022-02-18,"129,00 Dkr"
64,2022-02-19,"129,07 Dkr"
65,2022-02-20,"129,00 Dkr"
66,2022-02-21,"129,07 Dkr"
67,2022-02-23,"129,07 Dkr"
68,2022-02-24,"129,00 Dkr"
69,2022-02-25,"129,00 Dkr"
70,2022-02-26,"129,00 Dkr"
71,2022-02-27,"239,07 Dkr"
72,2022-02-28,"129,07 Dkr"
73,2022-03-02,"129,00 Dkr"
74,2022-03-03,"129,00 Dkr"
75,2022-03-04,"129,07 Dkr"
76,2022-03-05,"129,00 Dkr"
77,2022-03-06,"129,07 Dkr"
78,2022-03-07,"193,87 Dkr"
79,2022-03-09,"129,00 Dkr"
80,2022-03-10,"129,07 Dkr"
81,2022-03-11,"129,07 Dkr"
82,2022-03-12,"129,00 Dkr"
83,2022-03-13,"231,31 Dkr"
84,2022-03-14,"129,00 Dkr"
85,2022-03-16,"209,07 Dkr"
86,2022-03-17,"129,07 Dkr"
87,2022-03-18,"129,07 Dkr"
88,2022-03-19,"129,00 Dkr"
89,2022-03-20,"129,00 Dkr"
90,2022-03-21,"129,07 Dkr"
91,2022-03-23,"289,07 Dkr"
92,2022-03-24,"129,07 Dkr"
93,2022-03-25,"129,00 Dkr"
94,2022-03-26,"129,00 Dkr"
95,2022-03-27,"129,07 Dkr"
96,2022-03-28,"129,00 Dkr"
97,2022-03-29,"129,00 Dkr"
98,2022-03-30,"129,00 Dkr"
99,2022-04-01,"509,00 Dkr"
100,2022-04-02,"509,00 Dkr"
101,2022-04-03,"149,07 Dkr"
102,2022-04-04,"209,00 Dkr"
