,Departure,Price
0,2021-11-25,"109,07 Dkr"
1,2021-11-26,"109,07 Dkr"
2,2021-11-27,"109,00 Dkr"
3,2021-11-28,"483,62 Dkr"
4,2021-11-29,"109,00 Dkr"
5,2021-12-01,"109,00 Dkr"
6,2021-12-02,"109,00 Dkr"
7,2021-12-03,"109,07 Dkr"
8,2021-12-04,"109,00 Dkr"
9,2021-12-05,"160,15 Dkr"
10,2021-12-06,"109,07 Dkr"
11,2021-12-08,"109,07 Dkr"
12,2021-12-09,"109,00 Dkr"
13,2021-12-10,"109,07 Dkr"
14,2021-12-11,"109,00 Dkr"
15,2021-12-12,"109,00 Dkr"
16,2021-12-13,"109,07 Dkr"
17,2021-12-15,"109,00 Dkr"
18,2021-12-16,"149,00 Dkr"
19,2021-12-17,"129,00 Dkr"
20,2021-12-18,"755,92 Dkr"
21,2021-12-19,"509,07 Dkr"
22,2021-12-20,"589,07 Dkr"
23,2021-12-22,"1.079,07 Dkr"
24,2021-12-23,"799,07 Dkr"
25,2021-12-24,"379,00 Dkr"
26,2021-12-26,"1.014,52 Dkr"
27,2021-12-27,"755,92 Dkr"
28,2021-12-29,"1.353,11 Dkr"
29,2021-12-30,"589,00 Dkr"
30,2021-12-31,"318,74 Dkr"
31,2022-01-01,"179,00 Dkr"
32,2022-01-02,"549,90 Dkr"
33,2022-01-03,"589,07 Dkr"
34,2022-01-05,"318,74 Dkr"
35,2022-01-06,"149,00 Dkr"
36,2022-01-07,"149,07 Dkr"
37,2022-01-08,"99,07 Dkr"
38,2022-01-09,"268,74 Dkr"
39,2022-01-10,"179,07 Dkr"
40,2022-01-12,"99,07 Dkr"
41,2022-01-13,"209,07 Dkr"
42,2022-01-14,"289,00 Dkr"
43,2022-01-15,"209,07 Dkr"
44,2022-01-16,"589,00 Dkr"
45,2022-01-17,"289,07 Dkr"
46,2022-01-19,"209,07 Dkr"
47,2022-01-20,"104,30 Dkr"
48,2022-01-21,"289,00 Dkr"
49,2022-01-22,"99,00 Dkr"
50,2022-01-23,"179,07 Dkr"
51,2022-01-24,"209,07 Dkr"
52,2022-01-26,"149,07 Dkr"
53,2022-01-27,"125,30 Dkr"
54,2022-01-28,"179,07 Dkr"
55,2022-01-29,"99,00 Dkr"
56,2022-01-30,"239,07 Dkr"
57,2022-01-31,"239,07 Dkr"
58,2022-02-02,"209,07 Dkr"
59,2022-02-03,"149,07 Dkr"
60,2022-02-04,"149,07 Dkr"
61,2022-02-05,"149,00 Dkr"
62,2022-02-06,"149,07 Dkr"
63,2022-02-07,"209,07 Dkr"
64,2022-02-09,"179,00 Dkr"
65,2022-02-10,"149,00 Dkr"
66,2022-02-11,"329,07 Dkr"
67,2022-02-12,"439,07 Dkr"
68,2022-02-13,"289,07 Dkr"
69,2022-02-14,"239,07 Dkr"
70,2022-02-16,"379,07 Dkr"
71,2022-02-17,"179,07 Dkr"
72,2022-02-18,"209,07 Dkr"
73,2022-02-19,"239,07 Dkr"
74,2022-02-20,"318,74 Dkr"
75,2022-02-21,"209,07 Dkr"
76,2022-02-23,"179,00 Dkr"
77,2022-02-24,"179,00 Dkr"
78,2022-02-25,"129,00 Dkr"
79,2022-02-26,"239,00 Dkr"
80,2022-02-27,"689,07 Dkr"
81,2022-02-28,"179,00 Dkr"
82,2022-03-02,"149,00 Dkr"
83,2022-03-03,"149,00 Dkr"
84,2022-03-04,"149,07 Dkr"
85,2022-03-05,"239,00 Dkr"
86,2022-03-06,"179,07 Dkr"
87,2022-03-07,"549,90 Dkr"
88,2022-03-09,"379,00 Dkr"
89,2022-03-10,"179,00 Dkr"
90,2022-03-11,"179,07 Dkr"
91,2022-03-12,"289,00 Dkr"
92,2022-03-13,"589,07 Dkr"
93,2022-03-14,"289,00 Dkr"
94,2022-03-16,"689,07 Dkr"
95,2022-03-17,"239,07 Dkr"
96,2022-03-18,"329,07 Dkr"
97,2022-03-19,"129,00 Dkr"
98,2022-03-20,"439,00 Dkr"
99,2022-03-21,"329,07 Dkr"
100,2022-03-23,"799,07 Dkr"
101,2022-03-24,"239,07 Dkr"
