,Departure,Price
0,2022-01-21,"1.499,00 Dkr"
1,2022-01-23,"149,00 Dkr"
2,2022-01-24,"149,00 Dkr"
3,2022-01-28,"819,00 Dkr"
4,2022-01-30,"149,00 Dkr"
5,2022-01-31,"149,00 Dkr"
6,2022-02-04,"149,00 Dkr"
7,2022-02-06,"149,07 Dkr"
8,2022-02-07,"149,00 Dkr"
9,2022-02-11,"149,00 Dkr"
10,2022-02-13,"149,00 Dkr"
11,2022-02-14,"159,07 Dkr"
12,2022-02-18,"149,00 Dkr"
13,2022-02-20,"149,00 Dkr"
14,2022-02-21,"149,00 Dkr"
15,2022-02-25,"149,00 Dkr"
16,2022-02-27,"149,00 Dkr"
17,2022-02-28,"149,00 Dkr"
18,2022-03-04,"249,07 Dkr"
19,2022-03-06,"149,00 Dkr"
20,2022-03-07,"150,07 Dkr"
21,2022-03-11,"249,07 Dkr"
22,2022-03-13,"149,00 Dkr"
23,2022-03-14,"149,00 Dkr"
24,2022-03-18,"299,07 Dkr"
25,2022-03-20,"159,07 Dkr"
26,2022-03-21,"159,07 Dkr"
27,2022-03-25,"249,07 Dkr"
28,2022-03-28,"189,07 Dkr"
29,2022-03-30,"571,37 Dkr"
30,2022-04-01,"389,07 Dkr"
31,2022-04-04,"149,07 Dkr"
32,2022-04-06,"219,07 Dkr"
33,2022-04-08,"459,07 Dkr"
34,2022-04-11,"278,77 Dkr"
35,2022-04-13,"529,07 Dkr"
36,2022-04-15,"503,65 Dkr"
37,2022-04-18,"241,33 Dkr"
38,2022-04-20,"201,14 Dkr"
39,2022-04-22,"376,21 Dkr"
40,2022-04-25,"189,07 Dkr"
41,2022-04-27,"189,07 Dkr"
42,2022-04-29,"339,07 Dkr"
43,2022-05-02,"249,07 Dkr"
44,2022-05-04,"299,07 Dkr"
45,2022-05-06,"426,21 Dkr"
46,2022-05-09,"299,07 Dkr"
47,2022-05-11,"299,07 Dkr"
48,2022-05-13,"503,65 Dkr"
49,2022-05-16,"249,07 Dkr"
50,2022-05-18,"376,21 Dkr"
51,2022-05-20,"426,21 Dkr"
