,Departure,Price
0,2021-11-26,"1.749,07 Dkr"
1,2021-11-28,"299,07 Dkr"
2,2021-11-29,"279,00 Dkr"
3,2021-12-03,"907,77 Dkr"
4,2021-12-05,"170,15 Dkr"
5,2021-12-06,"99,00 Dkr"
6,2021-12-10,"376,18 Dkr"
7,2021-12-12,"99,00 Dkr"
8,2021-12-13,"99,00 Dkr"
9,2021-12-17,"503,62 Dkr"
10,2021-12-19,"332,46 Dkr"
11,2021-12-20,"299,07 Dkr"
12,2021-12-24,"241,31 Dkr"
13,2021-12-26,"365,46 Dkr"
14,2021-12-27,"376,18 Dkr"
15,2021-12-31,"149,00 Dkr"
16,2022-01-02,"332,46 Dkr"
17,2022-01-03,"149,00 Dkr"
18,2022-01-07,"219,07 Dkr"
19,2022-01-09,"99,00 Dkr"
20,2022-01-10,"99,00 Dkr"
21,2022-01-14,"159,00 Dkr"
22,2022-01-16,"159,07 Dkr"
23,2022-01-17,"99,07 Dkr"
24,2022-01-21,"189,07 Dkr"
25,2022-01-23,"99,07 Dkr"
26,2022-01-24,"99,07 Dkr"
27,2022-01-28,"189,07 Dkr"
28,2022-01-30,"99,07 Dkr"
29,2022-01-31,"99,07 Dkr"
30,2022-02-04,"389,07 Dkr"
31,2022-02-06,"149,07 Dkr"
32,2022-02-07,"149,07 Dkr"
33,2022-02-11,"299,07 Dkr"
34,2022-02-13,"149,07 Dkr"
35,2022-02-14,"149,07 Dkr"
36,2022-02-18,"249,07 Dkr"
37,2022-02-20,"149,07 Dkr"
38,2022-02-21,"149,07 Dkr"
39,2022-02-25,"159,07 Dkr"
40,2022-02-27,"149,07 Dkr"
41,2022-02-28,"149,07 Dkr"
42,2022-03-04,"389,07 Dkr"
43,2022-03-06,"219,00 Dkr"
44,2022-03-07,"189,00 Dkr"
45,2022-03-11,"299,00 Dkr"
46,2022-03-13,"249,00 Dkr"
47,2022-03-14,"189,07 Dkr"
48,2022-03-18,"339,07 Dkr"
49,2022-03-20,"249,00 Dkr"
50,2022-03-21,"189,00 Dkr"
51,2022-03-25,"339,00 Dkr"
