,Departure,Price
0,2022-01-09,"319,07 Dkr"
1,2022-02-02,"109,00 Dkr"
2,2022-02-06,"129,07 Dkr"
3,2022-02-09,"116,00 Dkr"
4,2022-02-13,"109,00 Dkr"
5,2022-02-16,"120,08 Dkr"
6,2022-02-20,"129,07 Dkr"
7,2022-02-23,"109,07 Dkr"
8,2022-02-27,"109,07 Dkr"
9,2022-03-02,"109,07 Dkr"
10,2022-03-06,"269,07 Dkr"
11,2022-03-09,"109,07 Dkr"
12,2022-03-13,"379,07 Dkr"
13,2022-03-16,"129,07 Dkr"
14,2022-03-20,"129,07 Dkr"
15,2022-03-23,"109,07 Dkr"
16,2022-03-27,"149,07 Dkr"
17,2022-03-30,"109,07 Dkr"
18,2022-04-01,"199,07 Dkr"
19,2022-04-03,"245,21 Dkr"
20,2022-04-06,"139,52 Dkr"
21,2022-04-08,"199,07 Dkr"
22,2022-04-10,"319,07 Dkr"
23,2022-04-13,"205,21 Dkr"
24,2022-04-15,"229,07 Dkr"
25,2022-04-17,"229,07 Dkr"
26,2022-04-20,"229,07 Dkr"
27,2022-04-22,"229,00 Dkr"
28,2022-04-24,"298,74 Dkr"
29,2022-04-27,"169,26 Dkr"
30,2022-04-29,"199,07 Dkr"
31,2022-05-01,"229,07 Dkr"
32,2022-05-04,"199,07 Dkr"
33,2022-05-06,"139,52 Dkr"
