,Departure,Price
0,2021-11-24,"2.354,07 Dkr"
1,2021-11-28,"519,07 Dkr"
2,2021-12-01,"109,07 Dkr"
3,2021-12-05,"109,00 Dkr"
4,2021-12-08,"109,07 Dkr"
5,2021-12-12,"191,31 Dkr"
6,2021-12-15,"109,07 Dkr"
7,2021-12-19,"479,90 Dkr"
8,2021-12-22,"609,07 Dkr"
9,2021-12-26,"228,74 Dkr"
10,2021-12-29,"149,07 Dkr"
11,2022-01-02,"907,08 Dkr"
12,2022-01-05,"269,00 Dkr"
13,2022-01-09,"356,18 Dkr"
14,2022-01-12,"129,07 Dkr"
15,2022-01-16,"99,07 Dkr"
16,2022-01-19,"99,00 Dkr"
17,2022-01-23,"129,07 Dkr"
18,2022-01-26,"99,00 Dkr"
19,2022-01-30,"99,07 Dkr"
20,2022-02-02,"109,07 Dkr"
21,2022-02-06,"169,07 Dkr"
22,2022-02-09,"109,00 Dkr"
23,2022-02-13,"109,00 Dkr"
24,2022-02-16,"109,07 Dkr"
25,2022-02-20,"109,07 Dkr"
26,2022-02-23,"109,07 Dkr"
27,2022-02-27,"129,07 Dkr"
28,2022-03-02,"199,00 Dkr"
29,2022-03-06,"199,07 Dkr"
30,2022-03-09,"229,00 Dkr"
31,2022-03-13,"319,07 Dkr"
32,2022-03-16,"229,00 Dkr"
33,2022-03-20,"229,00 Dkr"
34,2022-03-23,"229,00 Dkr"
