,Departure,Price
0,2021-11-17,"258,75 Dkr"
1,2021-11-21,"228,75 Dkr"
2,2021-11-24,"229,07 Dkr"
3,2021-11-28,"163,87 Dkr"
4,2021-12-01,"109,07 Dkr"
5,2021-12-05,"109,00 Dkr"
6,2021-12-08,"109,07 Dkr"
7,2021-12-12,"140,16 Dkr"
8,2021-12-15,"149,07 Dkr"
9,2021-12-19,"356,19 Dkr"
10,2021-12-22,"907,09 Dkr"
11,2021-12-26,"298,75 Dkr"
12,2021-12-29,"416,19 Dkr"
13,2022-01-02,"668,50 Dkr"
14,2022-01-05,"319,07 Dkr"
15,2022-01-09,"199,07 Dkr"
16,2022-01-12,"99,00 Dkr"
17,2022-01-16,"149,07 Dkr"
18,2022-01-19,"99,00 Dkr"
19,2022-01-23,"169,07 Dkr"
20,2022-01-26,"116,10 Dkr"
21,2022-01-30,"149,07 Dkr"
22,2022-02-02,"129,00 Dkr"
23,2022-02-06,"199,07 Dkr"
24,2022-02-09,"129,07 Dkr"
25,2022-02-13,"169,00 Dkr"
26,2022-02-16,"129,00 Dkr"
27,2022-02-20,"149,00 Dkr"
28,2022-02-23,"149,07 Dkr"
29,2022-02-27,"199,07 Dkr"
30,2022-03-02,"199,00 Dkr"
31,2022-03-06,"199,07 Dkr"
32,2022-03-09,"229,00 Dkr"
33,2022-03-13,"319,07 Dkr"
