,Departure,Price
0,2022-01-09,"329,25 Dkr"
1,2022-01-14,"246,00 Dkr"
2,2022-01-16,"315,75 Dkr"
3,2022-01-21,"187,84 Dkr"
4,2022-01-23,"206,00 Dkr"
5,2022-01-28,"549,07 Dkr"
6,2022-01-30,"169,00 Dkr"
7,2022-02-04,"409,07 Dkr"
8,2022-02-06,"275,00 Dkr"
9,2022-02-07,"239,07 Dkr"
10,2022-02-11,"593,63 Dkr"
11,2022-02-13,"359,07 Dkr"
12,2022-02-14,"409,07 Dkr"
13,2022-02-18,"343,68 Dkr"
14,2022-02-20,"359,07 Dkr"
15,2022-02-21,"336,68 Dkr"
16,2022-02-25,"409,07 Dkr"
17,2022-02-27,"279,07 Dkr"
18,2022-02-28,"279,07 Dkr"
19,2022-03-04,"449,25 Dkr"
20,2022-03-06,"336,68 Dkr"
21,2022-03-07,"281,81 Dkr"
22,2022-03-11,"409,07 Dkr"
23,2022-03-13,"336,68 Dkr"
24,2022-03-14,"279,07 Dkr"
25,2022-03-18,"449,25 Dkr"
26,2022-03-20,"336,68 Dkr"
27,2022-03-21,"296,68 Dkr"
28,2022-03-25,"386,68 Dkr"
29,2022-03-28,"319,07 Dkr"
30,2022-03-30,"719,07 Dkr"
31,2022-04-01,"778,51 Dkr"
32,2022-04-04,"446,19 Dkr"
33,2022-04-06,"895,95 Dkr"
34,2022-04-08,"1.764,03 Dkr"
35,2022-04-11,"1.178,26 Dkr"
36,2022-04-13,"684,79 Dkr"
37,2022-04-15,"899,91 Dkr"
38,2022-04-18,"573,21 Dkr"
39,2022-04-20,"359,07 Dkr"
40,2022-04-22,"659,49 Dkr"
41,2022-04-25,"479,07 Dkr"
42,2022-04-27,"549,07 Dkr"
43,2022-04-29,"659,49 Dkr"
44,2022-05-02,"446,19 Dkr"
45,2022-05-04,"522,30 Dkr"
46,2022-05-06,"629,07 Dkr"
47,2022-05-09,"446,19 Dkr"
