,Departure,Price
0,2021-11-26,"2.664,07 Dkr"
1,2021-11-28,"329,26 Dkr"
2,2021-11-29,"336,69 Dkr"
3,2021-12-03,"199,07 Dkr"
4,2021-12-05,"99,00 Dkr"
5,2021-12-06,"261,31 Dkr"
6,2021-12-10,"319,07 Dkr"
7,2021-12-12,"261,31 Dkr"
8,2021-12-13,"199,07 Dkr"
9,2021-12-17,"895,92 Dkr"
10,2021-12-19,"629,00 Dkr"
11,2021-12-20,"719,00 Dkr"
12,2021-12-24,"1.889,07 Dkr"
13,2021-12-31,"1.649,00 Dkr"
14,2022-01-02,"549,00 Dkr"
15,2022-01-03,"409,07 Dkr"
16,2022-01-04,"239,00 Dkr"
17,2022-01-07,"279,00 Dkr"
18,2022-01-09,"199,07 Dkr"
19,2022-01-10,"199,07 Dkr"
20,2022-01-14,"409,07 Dkr"
21,2022-01-16,"199,07 Dkr"
22,2022-01-17,"409,00 Dkr"
23,2022-01-21,"629,07 Dkr"
24,2022-01-23,"279,07 Dkr"
25,2022-01-24,"829,00 Dkr"
26,2022-01-28,"1.089,00 Dkr"
27,2022-01-30,"199,07 Dkr"
28,2022-01-31,"479,07 Dkr"
29,2022-02-04,"549,07 Dkr"
30,2022-02-06,"359,07 Dkr"
31,2022-02-07,"279,07 Dkr"
32,2022-02-11,"593,62 Dkr"
33,2022-02-13,"479,00 Dkr"
34,2022-02-14,"359,07 Dkr"
35,2022-02-18,"593,62 Dkr"
36,2022-02-20,"479,00 Dkr"
37,2022-02-21,"479,07 Dkr"
38,2022-02-25,"479,00 Dkr"
39,2022-02-27,"189,00 Dkr"
40,2022-02-28,"409,00 Dkr"
41,2022-03-04,"479,07 Dkr"
42,2022-03-06,"479,00 Dkr"
43,2022-03-07,"359,07 Dkr"
44,2022-03-11,"593,62 Dkr"
45,2022-03-13,"359,00 Dkr"
46,2022-03-14,"359,00 Dkr"
47,2022-03-18,"719,00 Dkr"
48,2022-03-20,"479,00 Dkr"
49,2022-03-21,"479,00 Dkr"
50,2022-03-25,"549,00 Dkr"
