,Departure,Price
0,2022-01-16,"149,25 Dkr"
1,2022-01-21,"223,20 Dkr"
2,2022-01-23,"129,00 Dkr"
3,2022-01-28,"323,10 Dkr"
4,2022-01-30,"149,25 Dkr"
5,2022-02-04,"286,00 Dkr"
6,2022-02-06,"189,00 Dkr"
7,2022-02-07,"189,00 Dkr"
8,2022-02-11,"593,64 Dkr"
9,2022-02-13,"785,52 Dkr"
10,2022-02-14,"516,20 Dkr"
11,2022-02-18,"453,20 Dkr"
12,2022-02-20,"403,20 Dkr"
13,2022-02-21,"396,20 Dkr"
14,2022-02-25,"326,00 Dkr"
15,2022-02-27,"187,84 Dkr"
16,2022-02-28,"189,07 Dkr"
17,2022-03-04,"549,07 Dkr"
18,2022-03-06,"281,80 Dkr"
19,2022-03-07,"359,07 Dkr"
20,2022-03-11,"516,20 Dkr"
21,2022-03-13,"321,80 Dkr"
22,2022-03-14,"249,24 Dkr"
23,2022-03-18,"379,24 Dkr"
24,2022-03-20,"319,07 Dkr"
25,2022-03-21,"359,07 Dkr"
26,2022-03-25,"409,07 Dkr"
27,2022-03-28,"359,07 Dkr"
28,2022-03-30,"1.030,83 Dkr"
29,2022-04-01,"719,07 Dkr"
30,2022-04-04,"446,20 Dkr"
31,2022-04-06,"683,29 Dkr"
32,2022-04-08,"1.553,77 Dkr"
33,2022-04-11,"1.178,27 Dkr"
34,2022-04-13,"593,64 Dkr"
35,2022-04-15,"788,90 Dkr"
36,2022-04-18,"456,68 Dkr"
37,2022-04-20,"396,20 Dkr"
38,2022-04-22,"573,20 Dkr"
39,2022-04-25,"516,20 Dkr"
40,2022-04-27,"549,07 Dkr"
41,2022-04-29,"584,36 Dkr"
42,2022-05-02,"409,07 Dkr"
43,2022-05-04,"449,24 Dkr"
44,2022-05-06,"778,52 Dkr"
45,2022-05-09,"446,20 Dkr"
46,2022-05-11,"446,20 Dkr"
47,2022-05-13,"584,36 Dkr"
