,Departure,Price
0,2021-12-10,"902,92 Dkr"
1,2021-12-12,"549,07 Dkr"
2,2021-12-13,"366,00 Dkr"
3,2021-12-17,"359,07 Dkr"
4,2021-12-19,"359,07 Dkr"
5,2021-12-20,"446,18 Dkr"
6,2021-12-24,"1.439,00 Dkr"
7,2021-12-31,"1.089,00 Dkr"
8,2022-01-02,"246,00 Dkr"
9,2022-01-03,"356,18 Dkr"
10,2022-01-04,"149,00 Dkr"
11,2022-01-07,"169,00 Dkr"
12,2022-01-09,"169,00 Dkr"
13,2022-01-10,"206,00 Dkr"
14,2022-01-14,"326,00 Dkr"
15,2022-01-16,"169,00 Dkr"
16,2022-01-17,"287,10 Dkr"
17,2022-01-21,"479,07 Dkr"
18,2022-01-23,"199,07 Dkr"
19,2022-01-24,"359,00 Dkr"
20,2022-01-28,"629,00 Dkr"
21,2022-01-30,"206,00 Dkr"
22,2022-01-31,"479,07 Dkr"
23,2022-02-04,"479,00 Dkr"
24,2022-02-06,"287,10 Dkr"
25,2022-02-07,"239,07 Dkr"
26,2022-02-11,"593,61 Dkr"
27,2022-02-13,"516,18 Dkr"
28,2022-02-14,"287,10 Dkr"
29,2022-02-18,"593,61 Dkr"
30,2022-02-20,"549,00 Dkr"
31,2022-02-21,"359,07 Dkr"
32,2022-02-25,"359,00 Dkr"
33,2022-02-27,"239,07 Dkr"
34,2022-02-28,"359,00 Dkr"
35,2022-03-04,"479,07 Dkr"
36,2022-03-06,"409,00 Dkr"
37,2022-03-07,"287,10 Dkr"
38,2022-03-11,"549,07 Dkr"
39,2022-03-13,"359,07 Dkr"
40,2022-03-14,"359,00 Dkr"
41,2022-03-18,"629,00 Dkr"
42,2022-03-20,"409,00 Dkr"
43,2022-03-21,"409,00 Dkr"
44,2022-03-25,"549,07 Dkr"
45,2022-03-28,"409,07 Dkr"
46,2022-03-30,"409,00 Dkr"
47,2022-04-01,"684,77 Dkr"
48,2022-04-04,"593,61 Dkr"
49,2022-04-06,"778,48 Dkr"
50,2022-04-08,"2.045,15 Dkr"
