,Departure,Price
0,2022-01-07,"416,00 Dkr"
1,2022-01-09,"255,20 Dkr"
2,2022-01-14,"206,00 Dkr"
3,2022-01-16,"206,00 Dkr"
4,2022-01-21,"246,00 Dkr"
5,2022-01-23,"169,00 Dkr"
6,2022-01-28,"600,63 Dkr"
7,2022-01-30,"169,00 Dkr"
8,2022-02-04,"416,00 Dkr"
9,2022-02-06,"221,15 Dkr"
10,2022-02-07,"239,07 Dkr"
11,2022-02-11,"593,63 Dkr"
12,2022-02-13,"359,07 Dkr"
13,2022-02-14,"453,00 Dkr"
14,2022-02-18,"393,68 Dkr"
15,2022-02-20,"359,07 Dkr"
16,2022-02-21,"379,25 Dkr"
17,2022-02-25,"319,07 Dkr"
18,2022-02-27,"279,07 Dkr"
19,2022-02-28,"319,07 Dkr"
20,2022-03-04,"441,81 Dkr"
21,2022-03-06,"359,07 Dkr"
22,2022-03-07,"281,81 Dkr"
23,2022-03-11,"409,07 Dkr"
24,2022-03-13,"336,68 Dkr"
25,2022-03-14,"279,07 Dkr"
26,2022-03-18,"423,21 Dkr"
27,2022-03-20,"359,07 Dkr"
28,2022-03-21,"296,68 Dkr"
29,2022-03-25,"386,68 Dkr"
30,2022-03-28,"319,07 Dkr"
31,2022-03-30,"778,51 Dkr"
32,2022-04-01,"778,51 Dkr"
33,2022-04-04,"593,63 Dkr"
34,2022-04-06,"895,95 Dkr"
35,2022-04-08,"1.764,03 Dkr"
36,2022-04-11,"1.178,26 Dkr"
37,2022-04-13,"1.030,82 Dkr"
38,2022-04-15,"899,93 Dkr"
39,2022-04-18,"573,21 Dkr"
40,2022-04-20,"549,07 Dkr"
41,2022-04-22,"659,49 Dkr"
42,2022-04-25,"549,07 Dkr"
43,2022-04-27,"549,07 Dkr"
44,2022-04-29,"659,49 Dkr"
45,2022-05-02,"593,63 Dkr"
46,2022-05-04,"683,30 Dkr"
47,2022-05-06,"629,07 Dkr"
