,Departure,Price
0,2022-01-21,"409,00 Dkr"
1,2022-01-23,"549,00 Dkr"
2,2022-01-28,"149,25 Dkr"
3,2022-01-30,"223,20 Dkr"
4,2022-02-04,"359,07 Dkr"
5,2022-02-06,"206,00 Dkr"
6,2022-02-07,"279,07 Dkr"
7,2022-02-11,"691,82 Dkr"
8,2022-02-13,"456,23 Dkr"
9,2022-02-14,"486,00 Dkr"
10,2022-02-18,"523,21 Dkr"
11,2022-02-20,"403,21 Dkr"
12,2022-02-21,"523,21 Dkr"
13,2022-02-25,"191,12 Dkr"
14,2022-02-27,"189,00 Dkr"
15,2022-02-28,"189,00 Dkr"
16,2022-03-04,"549,07 Dkr"
17,2022-03-06,"289,23 Dkr"
18,2022-03-07,"329,23 Dkr"
19,2022-03-11,"449,23 Dkr"
20,2022-03-13,"289,23 Dkr"
21,2022-03-14,"279,07 Dkr"
22,2022-03-18,"329,23 Dkr"
23,2022-03-20,"319,07 Dkr"
24,2022-03-21,"409,07 Dkr"
25,2022-03-25,"479,07 Dkr"
26,2022-03-28,"359,07 Dkr"
27,2022-03-30,"1.178,31 Dkr"
28,2022-04-01,"719,07 Dkr"
29,2022-04-04,"516,21 Dkr"
30,2022-04-06,"683,28 Dkr"
31,2022-04-08,"1.649,07 Dkr"
32,2022-04-11,"1.345,75 Dkr"
33,2022-04-13,"684,82 Dkr"
34,2022-04-15,"829,07 Dkr"
35,2022-04-18,"449,23 Dkr"
36,2022-04-20,"396,21 Dkr"
37,2022-04-22,"573,18 Dkr"
38,2022-04-25,"479,07 Dkr"
39,2022-04-27,"513,28 Dkr"
40,2022-04-29,"573,18 Dkr"
41,2022-05-02,"386,67 Dkr"
42,2022-05-04,"449,23 Dkr"
43,2022-05-06,"778,54 Dkr"
44,2022-05-09,"446,21 Dkr"
45,2022-05-11,"446,21 Dkr"
46,2022-05-13,"584,35 Dkr"
47,2022-05-16,"446,21 Dkr"
48,2022-05-18,"336,67 Dkr"
49,2022-05-20,"788,89 Dkr"
