,Departure,Price
0,2021-12-09,"143,87 Dkr"
1,2021-12-10,"191,31 Dkr"
2,2021-12-11,"109,07 Dkr"
3,2021-12-12,"346,18 Dkr"
4,2021-12-13,"353,18 Dkr"
5,2021-12-16,"211,31 Dkr"
6,2021-12-17,"396,18 Dkr"
7,2021-12-18,"129,07 Dkr"
8,2021-12-19,"550,61 Dkr"
9,2021-12-20,"419,07 Dkr"
10,2021-12-23,"1.020,79 Dkr"
11,2021-12-24,"229,07 Dkr"
12,2021-12-26,"218,31 Dkr"
13,2021-12-27,"466,90 Dkr"
14,2021-12-30,"809,00 Dkr"
15,2021-12-31,"109,07 Dkr"
16,2022-01-01,"116,10 Dkr"
17,2022-01-02,"543,61 Dkr"
18,2022-01-03,"459,90 Dkr"
19,2022-01-06,"99,00 Dkr"
20,2022-01-07,"99,07 Dkr"
21,2022-01-08,"99,00 Dkr"
22,2022-01-09,"123,44 Dkr"
23,2022-01-10,"99,07 Dkr"
24,2022-01-13,"99,00 Dkr"
25,2022-01-14,"99,07 Dkr"
26,2022-01-15,"99,07 Dkr"
27,2022-01-16,"99,07 Dkr"
28,2022-01-17,"99,07 Dkr"
29,2022-01-20,"99,00 Dkr"
30,2022-01-21,"99,07 Dkr"
31,2022-01-22,"99,00 Dkr"
32,2022-01-23,"99,07 Dkr"
33,2022-01-24,"99,07 Dkr"
34,2022-01-27,"99,07 Dkr"
35,2022-01-28,"99,07 Dkr"
36,2022-01-29,"99,00 Dkr"
37,2022-01-30,"99,07 Dkr"
38,2022-01-31,"99,07 Dkr"
39,2022-02-03,"99,07 Dkr"
40,2022-02-04,"99,07 Dkr"
41,2022-02-05,"99,00 Dkr"
42,2022-02-06,"109,07 Dkr"
43,2022-02-07,"169,07 Dkr"
44,2022-02-10,"129,07 Dkr"
45,2022-02-11,"116,44 Dkr"
46,2022-02-12,"109,07 Dkr"
47,2022-02-13,"109,07 Dkr"
48,2022-02-14,"109,07 Dkr"
49,2022-02-17,"169,07 Dkr"
50,2022-02-18,"129,07 Dkr"
51,2022-02-19,"129,00 Dkr"
52,2022-02-20,"129,00 Dkr"
53,2022-02-21,"129,07 Dkr"
54,2022-02-24,"129,00 Dkr"
55,2022-02-25,"129,00 Dkr"
56,2022-02-26,"129,00 Dkr"
57,2022-02-27,"129,07 Dkr"
58,2022-02-28,"129,07 Dkr"
59,2022-03-03,"269,00 Dkr"
60,2022-03-04,"269,00 Dkr"
61,2022-03-05,"309,00 Dkr"
62,2022-03-06,"309,07 Dkr"
63,2022-03-07,"189,07 Dkr"
64,2022-03-10,"169,00 Dkr"
65,2022-03-11,"169,00 Dkr"
66,2022-03-12,"169,00 Dkr"
67,2022-03-13,"169,00 Dkr"
68,2022-03-14,"169,07 Dkr"
69,2022-03-17,"189,00 Dkr"
70,2022-03-18,"269,07 Dkr"
71,2022-03-19,"269,00 Dkr"
72,2022-03-20,"309,00 Dkr"
73,2022-03-21,"309,00 Dkr"
74,2022-03-24,"309,00 Dkr"
75,2022-03-25,"309,00 Dkr"
76,2022-03-26,"309,00 Dkr"
