,Departure,Price
0,2021-11-18,"298,75 Dkr"
1,2021-11-19,"2.566,59 Dkr"
2,2021-11-20,"143,87 Dkr"
3,2021-11-21,"191,31 Dkr"
4,2021-11-22,"298,75 Dkr"
5,2021-11-25,"116,44 Dkr"
6,2021-11-26,"255,03 Dkr"
7,2021-11-27,"109,07 Dkr"
8,2021-11-28,"298,75 Dkr"
9,2021-11-29,"543,62 Dkr"
10,2021-12-02,"109,07 Dkr"
11,2021-12-03,"109,07 Dkr"
12,2021-12-04,"109,07 Dkr"
13,2021-12-05,"116,44 Dkr"
14,2021-12-06,"229,07 Dkr"
15,2021-12-09,"109,07 Dkr"
16,2021-12-10,"109,07 Dkr"
17,2021-12-11,"73,03 Dkr"
18,2021-12-12,"298,75 Dkr"
19,2021-12-13,"346,18 Dkr"
20,2021-12-16,"109,07 Dkr"
