,Departure,Price
0,2021-11-18,"298,75 Dkr"
1,2021-11-19,"396,18 Dkr"
2,2021-11-20,"143,87 Dkr"
3,2021-11-21,"191,31 Dkr"
4,2021-11-22,"298,75 Dkr"
5,2021-11-25,"116,44 Dkr"
6,2021-11-26,"298,75 Dkr"
7,2021-11-27,"109,07 Dkr"
8,2021-11-28,"2.566,59 Dkr"
9,2021-11-29,"543,62 Dkr"
10,2021-12-02,"109,07 Dkr"
11,2021-12-03,"109,07 Dkr"
12,2021-12-04,"109,07 Dkr"
13,2021-12-05,"116,44 Dkr"
14,2021-12-06,"229,07 Dkr"
15,2021-12-09,"109,07 Dkr"
16,2021-12-10,"109,07 Dkr"
17,2021-12-11,"73,03 Dkr"
18,2021-12-12,"298,75 Dkr"
19,2021-12-13,"346,18 Dkr"
20,2021-12-16,"109,07 Dkr"
21,2021-12-17,"143,87 Dkr"
22,2021-12-18,"298,75 Dkr"
23,2021-12-19,"346,18 Dkr"
24,2021-12-20,"648,49 Dkr"
25,2021-12-23,"595,62 Dkr"
26,2021-12-24,"143,87 Dkr"
27,2021-12-26,"211,31 Dkr"
28,2021-12-27,"459,90 Dkr"
29,2021-12-30,"543,62 Dkr"
30,2021-12-31,"116,44 Dkr"
31,2022-01-01,"269,07 Dkr"
32,2022-01-02,"689,00 Dkr"
33,2022-01-03,"589,00 Dkr"
34,2022-01-06,"169,07 Dkr"
35,2022-01-07,"129,07 Dkr"
36,2022-01-08,"79,07 Dkr"
37,2022-01-09,"129,07 Dkr"
38,2022-01-10,"79,07 Dkr"
39,2022-01-13,"79,00 Dkr"
40,2022-01-14,"79,00 Dkr"
41,2022-01-15,"79,00 Dkr"
42,2022-01-16,"79,07 Dkr"
43,2022-01-17,"79,07 Dkr"
44,2022-01-20,"79,00 Dkr"
45,2022-01-21,"109,07 Dkr"
46,2022-01-22,"79,00 Dkr"
47,2022-01-23,"79,07 Dkr"
48,2022-01-24,"79,07 Dkr"
49,2022-01-27,"98,10 Dkr"
50,2022-01-28,"109,07 Dkr"
51,2022-01-29,"109,07 Dkr"
52,2022-01-30,"109,07 Dkr"
53,2022-01-31,"98,10 Dkr"
54,2022-02-03,"169,00 Dkr"
55,2022-02-04,"169,00 Dkr"
56,2022-02-05,"169,00 Dkr"
57,2022-02-06,"169,00 Dkr"
58,2022-02-07,"269,07 Dkr"
59,2022-02-10,"229,07 Dkr"
60,2022-02-11,"169,07 Dkr"
61,2022-02-12,"169,07 Dkr"
62,2022-02-13,"169,07 Dkr"
63,2022-02-14,"189,07 Dkr"
64,2022-02-17,"169,07 Dkr"
65,2022-02-18,"169,00 Dkr"
66,2022-02-19,"169,00 Dkr"
67,2022-02-20,"169,00 Dkr"
68,2022-02-21,"189,07 Dkr"
69,2022-02-24,"189,00 Dkr"
70,2022-02-25,"189,00 Dkr"
71,2022-02-26,"189,00 Dkr"
72,2022-02-27,"189,00 Dkr"
73,2022-02-28,"189,00 Dkr"
74,2022-03-03,"269,00 Dkr"
75,2022-03-04,"269,00 Dkr"
76,2022-03-05,"309,00 Dkr"
77,2022-03-06,"309,00 Dkr"
78,2022-03-07,"189,00 Dkr"
79,2022-03-10,"169,00 Dkr"
80,2022-03-11,"169,00 Dkr"
81,2022-03-12,"169,00 Dkr"
82,2022-03-13,"169,00 Dkr"
83,2022-03-14,"169,00 Dkr"
