,Departure,Price
0,2022-01-07,"305,74 Dkr"
1,2022-01-08,"109,07 Dkr"
2,2022-01-09,"211,32 Dkr"
3,2022-01-10,"169,07 Dkr"
4,2022-01-14,"79,07 Dkr"
5,2022-01-15,"79,00 Dkr"
6,2022-01-16,"79,00 Dkr"
7,2022-01-17,"79,00 Dkr"
8,2022-01-21,"120,00 Dkr"
9,2022-01-22,"79,00 Dkr"
10,2022-01-23,"79,00 Dkr"
11,2022-01-24,"79,07 Dkr"
12,2022-01-28,"79,07 Dkr"
13,2022-01-29,"79,00 Dkr"
14,2022-01-30,"79,07 Dkr"
15,2022-01-31,"86,00 Dkr"
16,2022-02-03,"109,07 Dkr"
17,2022-02-04,"99,07 Dkr"
18,2022-02-05,"99,00 Dkr"
19,2022-02-06,"116,00 Dkr"
20,2022-02-07,"129,07 Dkr"
21,2022-02-10,"129,07 Dkr"
22,2022-02-11,"116,44 Dkr"
23,2022-02-12,"109,07 Dkr"
24,2022-02-13,"189,07 Dkr"
25,2022-02-14,"129,07 Dkr"
26,2022-02-17,"99,07 Dkr"
27,2022-02-18,"99,00 Dkr"
28,2022-02-19,"99,00 Dkr"
29,2022-02-20,"99,00 Dkr"
30,2022-02-21,"109,07 Dkr"
31,2022-02-24,"99,00 Dkr"
32,2022-02-25,"99,00 Dkr"
33,2022-02-26,"99,00 Dkr"
34,2022-02-27,"99,07 Dkr"
35,2022-02-28,"109,07 Dkr"
36,2022-03-03,"169,07 Dkr"
37,2022-03-04,"129,07 Dkr"
38,2022-03-05,"117,10 Dkr"
39,2022-03-06,"129,07 Dkr"
40,2022-03-07,"109,07 Dkr"
41,2022-03-10,"97,84 Dkr"
42,2022-03-11,"103,05 Dkr"
43,2022-03-12,"94,13 Dkr"
44,2022-03-13,"169,07 Dkr"
45,2022-03-14,"169,07 Dkr"
46,2022-03-17,"117,10 Dkr"
47,2022-03-18,"155,69 Dkr"
48,2022-03-19,"155,69 Dkr"
49,2022-03-20,"151,15 Dkr"
50,2022-03-21,"135,53 Dkr"
51,2022-03-24,"169,07 Dkr"
52,2022-03-25,"124,39 Dkr"
53,2022-03-26,"124,37 Dkr"
