,Departure,Price
0,2022-01-21,"689,00 Dkr"
1,2022-01-22,"59,00 Dkr"
2,2022-01-23,"81,75 Dkr"
3,2022-01-24,"81,75 Dkr"
4,2022-01-28,"206,10 Dkr"
5,2022-01-29,"59,00 Dkr"
6,2022-01-30,"59,00 Dkr"
7,2022-01-31,"135,20 Dkr"
8,2022-02-03,"99,07 Dkr"
9,2022-02-04,"109,07 Dkr"
10,2022-02-05,"99,07 Dkr"
11,2022-02-06,"99,07 Dkr"
12,2022-02-07,"116,44 Dkr"
13,2022-02-10,"143,88 Dkr"
14,2022-02-11,"255,05 Dkr"
15,2022-02-12,"99,07 Dkr"
16,2022-02-13,"129,07 Dkr"
17,2022-02-14,"143,88 Dkr"
18,2022-02-17,"99,00 Dkr"
19,2022-02-18,"99,07 Dkr"
20,2022-02-19,"99,00 Dkr"
21,2022-02-20,"99,00 Dkr"
22,2022-02-21,"99,07 Dkr"
23,2022-02-24,"99,00 Dkr"
24,2022-02-25,"99,00 Dkr"
25,2022-02-26,"99,00 Dkr"
26,2022-02-27,"99,07 Dkr"
27,2022-02-28,"99,07 Dkr"
28,2022-03-03,"129,07 Dkr"
29,2022-03-04,"109,07 Dkr"
30,2022-03-05,"99,00 Dkr"
31,2022-03-06,"169,07 Dkr"
32,2022-03-07,"129,07 Dkr"
33,2022-03-10,"99,00 Dkr"
34,2022-03-11,"99,00 Dkr"
35,2022-03-12,"99,00 Dkr"
36,2022-03-13,"109,07 Dkr"
37,2022-03-14,"109,07 Dkr"
38,2022-03-17,"99,00 Dkr"
39,2022-03-18,"129,07 Dkr"
40,2022-03-19,"99,00 Dkr"
41,2022-03-20,"109,07 Dkr"
42,2022-03-21,"109,07 Dkr"
43,2022-03-24,"99,00 Dkr"
44,2022-03-25,"101,56 Dkr"
45,2022-03-26,"101,56 Dkr"
